Time,ActivePower,WindSpeed,Theoretical_Power_Curve,WindDirection,Loss,month,Day,Hours,Minutes,mean_Direction,Direction
2018-06-20 17:00:00,1395.17,7.89,1466.02,44.68,70.86,6,20,17,0,30,NNE
2018-06-20 17:10:00,1507.78,8.08,1573.62,41.72,65.85,6,20,17,10,30,NNE
2018-06-20 17:20:00,1396.83,7.9,1475.51,48.17,78.68,6,20,17,20,60,NEE
2018-06-20 17:30:00,1388.73,8.13,1604.09,52.32,215.36,6,20,17,30,60,NEE
2018-06-20 17:40:00,1082.23,7.26,1139.61,49.55,57.38,6,20,17,40,60,NEE
2018-06-20 17:50:00,1215.81,7.55,1281.29,52.82,65.48,6,20,17,50,60,NEE
2018-06-20 18:00:00,1053.07,7.34,1176.94,55.15,123.87,6,20,18,0,60,NEE
2018-06-20 18:10:00,830.68,6.61,850.99,58.53,20.31,6,20,18,10,60,NEE
2018-06-20 18:20:00,1087.71,7.34,1174.38,61.55,86.67,6,20,18,20,60,NEE
2018-06-20 18:30:00,1600.38,8.61,1898.12,61.12,297.74,6,20,18,30,60,NEE
2018-06-20 18:40:00,1633.08,8.51,1833.04,58.24,199.96,6,20,18,40,60,NEE
2018-06-20 18:50:00,1420.53,8.0,1531.48,62.85,110.95,6,20,18,50,60,NEE
2018-06-20 19:00:00,1586.3,8.44,1791.77,67.08,205.47,6,20,19,0,60,NEE
2018-06-20 19:10:00,1644.96,8.67,1933.99,69.33,289.03,6,20,19,10,60,NEE
2018-06-20 19:20:00,1138.62,7.59,1304.16,72.96,165.54,6,20,19,20,60,NEE
2018-06-20 19:30:00,734.72,6.58,837.19,70.86,102.47,6,20,19,30,60,NEE
2018-06-20 19:40:00,578.31,5.93,602.09,75.94,23.78,6,20,19,40,90,E
2018-06-20 19:50:00,673.79,6.2,693.72,75.66,19.93,6,20,19,50,90,E
2018-06-20 20:00:00,830.87,7.06,1044.52,75.42,213.65,6,20,20,0,90,E
2018-06-20 20:10:00,1210.68,7.89,1469.26,75.72,258.58,6,20,20,10,90,E
2018-06-20 20:20:00,1449.23,8.38,1753.01,70.7,303.77,6,20,20,20,60,NEE
2018-06-20 20:30:00,1902.63,9.23,2291.15,66.91,388.52,6,20,20,30,60,NEE
2018-06-20 20:40:00,1779.7,8.98,2133.52,70.23,353.82,6,20,20,40,60,NEE
2018-06-20 20:50:00,1757.96,8.94,2105.22,70.8,347.26,6,20,20,50,60,NEE
2018-06-20 21:00:00,1757.52,8.89,2073.38,69.05,315.86,6,20,21,0,60,NEE
2018-06-20 21:10:00,2162.87,9.87,2706.49,73.12,543.62,6,20,21,10,60,NEE
2018-06-20 21:20:00,2060.71,9.57,2495.89,73.07,435.19,6,20,21,20,60,NEE
2018-06-20 21:30:00,2008.33,9.46,2441.26,72.94,432.93,6,20,21,30,60,NEE
2018-06-20 21:40:00,1963.1,9.38,2389.77,73.01,426.67,6,20,21,40,60,NEE
2018-06-20 21:50:00,1626.95,8.6,1887.9,72.08,260.96,6,20,21,50,60,NEE
2018-06-20 22:00:00,1828.41,9.03,2160.38,69.64,331.97,6,20,22,0,60,NEE
2018-06-20 22:10:00,1974.65,9.29,2332.36,67.7,357.7,6,20,22,10,60,NEE
2018-06-20 22:20:00,2089.16,9.54,2475.11,69.3,385.95,6,20,22,20,60,NEE
2018-06-20 22:30:00,2357.84,10.14,2876.57,70.85,518.74,6,20,22,30,60,NEE
2018-06-20 22:40:00,2044.08,9.41,2413.46,69.85,369.38,6,20,22,40,60,NEE
2018-06-20 22:50:00,2154.0,9.78,2650.34,71.51,496.34,6,20,22,50,60,NEE
2018-06-20 23:00:00,2131.97,9.65,2552.91,74.38,420.94,6,20,23,0,60,NEE
2018-06-20 23:10:00,2095.6,9.73,2612.22,75.42,516.63,6,20,23,10,90,E
2018-06-20 23:20:00,1430.86,8.13,1604.62,75.66,173.75,6,20,23,20,90,E
2018-06-20 23:30:00,955.67,7.13,1076.92,80.01,121.26,6,20,23,30,90,E
2018-06-20 23:40:00,851.3,6.81,931.69,76.82,80.39,6,20,23,40,90,E
2018-06-20 23:50:00,1058.93,7.51,1265.5,77.19,206.57,6,20,23,50,90,E
2018-06-21 00:00:00,927.2,7.4,1204.93,76.7,277.73,6,21,0,0,90,E
2018-06-21 00:10:00,856.86,7.11,1066.77,76.13,209.91,6,21,0,10,90,E
2018-06-21 00:20:00,501.47,5.68,522.43,78.14,20.96,6,21,0,20,90,E
2018-06-21 00:30:00,119.8,4.09,139.51,89.72,19.7,6,21,0,30,90,E
2018-06-21 00:40:00,0.0,2.6,0.0,102.55,0.0,6,21,0,40,90,E
2018-06-21 00:50:00,0.0,2.32,0.0,103.82,0.0,6,21,0,50,90,E
2018-06-21 01:00:00,0.0,3.87,103.66,90.45,103.66,6,21,1,0,90,E
2018-06-21 01:10:00,239.08,5.34,424.1,76.17,185.02,6,21,1,10,90,E
2018-06-21 01:20:00,376.39,5.62,504.18,73.05,127.79,6,21,1,20,60,NEE
2018-06-21 01:30:00,243.13,5.16,375.93,78.09,132.8,6,21,1,30,90,E
2018-06-21 01:40:00,157.87,4.2,160.23,85.13,2.36,6,21,1,40,90,E
2018-06-21 01:50:00,0.99,2.64,0.0,93.12,-0.99,6,21,1,50,90,E
2018-06-21 02:00:00,10.52,3.75,84.46,82.63,73.93,6,21,2,0,90,E
2018-06-21 02:10:00,29.66,3.27,30.32,76.4,0.66,6,21,2,10,90,E
2018-06-21 02:20:00,352.06,5.43,449.83,49.55,97.77,6,21,2,20,60,NEE
2018-06-21 02:30:00,211.0,4.8,289.02,52.95,78.03,6,21,2,30,60,NEE
2018-06-21 02:40:00,272.62,5.02,341.19,66.03,68.57,6,21,2,40,60,NEE
2018-06-21 02:50:00,429.5,5.98,617.56,74.27,188.05,6,21,2,50,60,NEE
2018-06-21 03:00:00,496.39,6.24,709.74,76.09,213.35,6,21,3,0,90,E
2018-06-21 03:10:00,741.81,6.75,909.34,74.77,167.52,6,21,3,10,60,NEE
2018-06-21 03:20:00,906.3,7.25,1133.4,70.94,227.1,6,21,3,20,60,NEE
2018-06-21 03:30:00,723.62,6.81,932.55,73.22,208.93,6,21,3,30,60,NEE
2018-06-21 03:40:00,381.64,5.59,494.72,74.95,113.08,6,21,3,40,60,NEE
2018-06-21 03:50:00,26.57,2.92,0.0,94.8,-26.57,6,21,3,50,90,E
2018-06-21 04:00:00,136.97,3.95,118.92,85.09,-18.06,6,21,4,0,90,E
2018-06-21 04:10:00,164.01,4.63,250.72,78.36,86.72,6,21,4,10,90,E
2018-06-21 04:20:00,31.28,3.27,30.43,88.38,-0.85,6,21,4,20,90,E
2018-06-21 04:30:00,0.0,2.11,0.0,100.81,0.0,6,21,4,30,90,E
2018-06-21 04:40:00,0.0,3.75,85.44,79.02,85.44,6,21,4,40,90,E
2018-06-21 04:50:00,9.96,2.62,0.0,92.64,-9.96,6,21,4,50,90,E
2018-06-21 05:00:00,0.0,2.11,0.0,96.93,0.0,6,21,5,0,90,E
2018-06-21 05:10:00,0.0,2.71,0.0,81.27,0.0,6,21,5,10,90,E
2018-06-21 05:20:00,0.0,3.37,38.5,58.78,38.5,6,21,5,20,60,NEE
2018-06-21 05:30:00,0.0,2.36,0.0,49.32,0.0,6,21,5,30,60,NEE
2018-06-21 05:40:00,0.0,3.23,27.93,74.72,27.93,6,21,5,40,60,NEE
2018-06-21 05:50:00,0.0,3.1,19.95,68.97,19.95,6,21,5,50,60,NEE
2018-06-21 06:00:00,0.0,3.02,16.66,73.39,16.66,6,21,6,0,60,NEE
2018-06-21 06:10:00,56.19,4.08,137.56,71.43,81.37,6,21,6,10,60,NEE
2018-06-21 06:20:00,97.38,4.08,138.23,83.75,40.85,6,21,6,20,90,E
2018-06-21 06:30:00,0.24,3.01,16.43,106.56,16.19,6,21,6,30,120,SEE
2018-06-21 06:40:00,0.0,3.08,19.15,97.31,19.15,6,21,6,40,90,E
2018-06-21 06:50:00,128.27,4.6,243.96,77.35,115.69,6,21,6,50,90,E
2018-06-21 07:00:00,676.16,6.39,763.93,66.22,87.76,6,21,7,0,60,NEE
2018-06-21 07:10:00,506.42,6.02,629.21,66.65,122.79,6,21,7,10,60,NEE
2018-06-21 07:20:00,540.73,6.15,676.23,68.43,135.5,6,21,7,20,60,NEE
2018-06-21 07:30:00,1088.09,7.55,1285.59,71.68,197.5,6,21,7,30,60,NEE
2018-06-21 07:40:00,1137.48,7.72,1372.12,74.91,234.64,6,21,7,40,60,NEE
2018-06-21 07:50:00,873.23,7.08,1052.28,75.49,179.05,6,21,7,50,90,E
2018-06-21 08:00:00,562.28,5.49,465.5,79.05,-96.78,6,21,8,0,90,E
2018-06-21 08:10:00,455.4,5.27,403.88,81.88,-51.52,6,21,8,10,90,E
2018-06-21 08:20:00,638.22,6.25,710.08,77.52,71.86,6,21,8,20,90,E
2018-06-21 08:30:00,506.96,6.16,679.89,68.88,172.94,6,21,8,30,60,NEE
2018-06-21 08:40:00,321.44,5.43,449.01,60.1,127.57,6,21,8,40,60,NEE
2018-06-21 08:50:00,172.82,4.5,221.3,54.21,48.48,6,21,8,50,60,NEE
2018-06-21 09:00:00,159.48,4.35,190.74,58.95,31.26,6,21,9,0,60,NEE
2018-06-21 09:10:00,286.36,5.03,343.55,58.52,57.19,6,21,9,10,60,NEE
2018-06-21 09:20:00,526.88,6.04,637.13,61.69,110.25,6,21,9,20,60,NEE
2018-06-21 09:30:00,1045.6,7.42,1216.22,59.4,170.62,6,21,9,30,60,NEE
2018-06-21 09:40:00,696.03,6.41,771.85,56.4,75.81,6,21,9,40,60,NEE
2018-06-21 09:50:00,799.02,6.83,942.25,60.72,143.22,6,21,9,50,60,NEE
2018-06-21 10:00:00,1137.65,7.71,1366.46,60.03,228.81,6,21,10,0,60,NEE
2018-06-21 10:10:00,1154.36,7.69,1358.15,59.49,203.79,6,21,10,10,60,NEE
2018-06-21 10:20:00,1358.43,8.05,1559.72,59.52,201.29,6,21,10,20,60,NEE
2018-06-21 10:30:00,1198.05,7.73,1379.27,59.86,181.23,6,21,10,30,60,NEE
2018-06-21 10:40:00,1058.25,7.46,1238.17,61.11,179.92,6,21,10,40,60,NEE
2018-06-21 10:50:00,663.71,6.33,741.11,63.13,77.41,6,21,10,50,60,NEE
2018-06-21 11:00:00,584.15,6.2,694.93,64.31,110.78,6,21,11,0,60,NEE
2018-06-21 11:10:00,523.54,5.96,609.94,59.71,86.4,6,21,11,10,60,NEE
2018-06-21 11:20:00,271.34,4.98,330.19,54.22,58.86,6,21,11,20,60,NEE
2018-06-21 11:30:00,83.12,3.7,78.12,58.44,-5.0,6,21,11,30,60,NEE
2018-06-21 11:40:00,8.67,2.87,0.0,34.95,-8.67,6,21,11,40,30,NNE
2018-06-21 11:50:00,0.0,2.24,0.0,41.06,0.0,6,21,11,50,30,NNE
2018-06-21 12:00:00,0.0,2.44,0.0,31.44,0.0,6,21,12,0,30,NNE
2018-06-21 12:10:00,0.0,2.73,0.0,19.46,0.0,6,21,12,10,30,NNE
2018-06-21 12:20:00,0.0,2.54,0.0,50.52,0.0,6,21,12,20,60,NEE
2018-06-21 12:30:00,0.0,3.34,36.36,49.31,36.36,6,21,12,30,60,NEE
2018-06-21 12:40:00,0.0,1.87,0.0,29.26,0.0,6,21,12,40,30,NNE
2018-06-21 12:50:00,0.0,2.61,0.0,53.26,0.0,6,21,12,50,60,NEE
2018-06-21 13:00:00,0.0,2.29,0.0,55.18,0.0,6,21,13,0,60,NEE
2018-06-21 13:10:00,0.0,3.36,37.66,57.81,37.66,6,21,13,10,60,NEE
2018-06-21 13:20:00,41.09,3.49,50.65,65.94,9.57,6,21,13,20,60,NEE
2018-06-21 13:30:00,65.89,3.83,97.39,64.24,31.49,6,21,13,30,60,NEE
2018-06-21 13:40:00,241.46,4.96,327.38,70.02,85.93,6,21,13,40,60,NEE
2018-06-21 13:50:00,247.06,4.99,334.29,66.15,87.22,6,21,13,50,60,NEE
2018-06-21 14:00:00,118.86,4.18,156.24,65.68,37.38,6,21,14,0,60,NEE
2018-06-21 14:10:00,110.02,4.02,126.18,63.32,16.16,6,21,14,10,60,NEE
2018-06-21 14:20:00,72.62,3.84,99.09,59.65,26.47,6,21,14,20,60,NEE
2018-06-21 14:30:00,4.77,2.59,0.0,48.52,-4.77,6,21,14,30,60,NEE
2018-06-21 14:40:00,7.77,3.07,18.55,44.67,10.78,6,21,14,40,30,NNE
2018-06-21 14:50:00,0.0,2.58,0.0,50.75,0.0,6,21,14,50,60,NEE
2018-06-21 15:00:00,0.0,2.12,0.0,60.41,0.0,6,21,15,0,60,NEE
2018-06-21 15:10:00,0.0,1.18,0.0,58.65,0.0,6,21,15,10,60,NEE
2018-06-21 15:20:00,0.0,1.08,0.0,74.65,0.0,6,21,15,20,60,NEE
2018-06-21 15:30:00,0.0,0.82,0.0,23.63,0.0,6,21,15,30,30,NNE
2018-06-21 15:40:00,0.0,1.18,0.0,38.44,0.0,6,21,15,40,30,NNE
2018-06-21 15:50:00,0.0,1.29,0.0,26.18,0.0,6,21,15,50,30,NNE
2018-06-21 16:00:00,0.0,1.32,0.0,21.34,0.0,6,21,16,0,30,NNE
2018-06-21 16:10:00,0.0,0.84,0.0,35.76,0.0,6,21,16,10,30,NNE
2018-06-21 16:20:00,0.0,1.23,0.0,38.16,0.0,6,21,16,20,30,NNE
2018-06-21 16:30:00,0.0,1.77,0.0,39.58,0.0,6,21,16,30,30,NNE
2018-06-21 16:40:00,0.0,1.7,0.0,47.31,0.0,6,21,16,40,60,NEE
2018-06-21 16:50:00,0.0,1.8,0.0,26.24,0.0,6,21,16,50,30,NNE
2018-06-21 17:00:00,0.0,1.86,0.0,25.1,0.0,6,21,17,0,30,NNE
2018-06-21 17:10:00,0.0,2.83,0.0,17.59,0.0,6,21,17,10,30,NNE
2018-06-21 17:20:00,0.0,3.04,17.54,21.26,17.54,6,21,17,20,30,NNE
2018-06-21 17:30:00,6.57,3.56,58.71,21.18,52.14,6,21,17,30,30,NNE
2018-06-21 17:40:00,75.85,4.03,128.35,23.5,52.5,6,21,17,40,30,NNE
2018-06-21 17:50:00,202.91,4.89,309.14,31.75,106.23,6,21,17,50,30,NNE
2018-06-21 18:00:00,101.61,4.03,129.15,38.16,27.55,6,21,18,0,30,NNE
2018-06-21 18:10:00,9.89,3.4,41.82,47.99,31.93,6,21,18,10,60,NEE
2018-06-21 18:20:00,36.24,3.99,125.45,46.96,89.2,6,21,18,20,60,NEE
2018-06-21 18:30:00,58.49,3.88,105.66,33.74,47.16,6,21,18,30,30,NNE
2018-06-21 18:40:00,19.69,3.34,36.0,39.14,16.32,6,21,18,40,30,NNE
2018-06-21 18:50:00,28.73,3.46,47.15,37.61,18.42,6,21,18,50,30,NNE
2018-06-21 19:00:00,26.85,3.36,37.67,41.92,10.82,6,21,19,0,30,NNE
2018-06-21 19:10:00,0.15,2.74,0.0,63.67,-0.15,6,21,19,10,60,NEE
2018-06-21 19:20:00,18.17,3.92,113.85,65.45,95.68,6,21,19,20,60,NEE
2018-06-21 19:30:00,53.39,4.15,151.91,65.72,98.52,6,21,19,30,60,NEE
2018-06-21 19:40:00,20.23,3.69,76.68,59.78,56.45,6,21,19,40,60,NEE
2018-06-21 19:50:00,0.0,3.01,16.27,46.43,16.27,6,21,19,50,60,NEE
2018-06-21 20:00:00,0.0,2.33,0.0,45.26,0.0,6,21,20,0,60,NEE
2018-06-21 20:10:00,0.0,1.55,0.0,57.72,0.0,6,21,20,10,60,NEE
2018-06-21 20:20:00,0.0,0.99,0.0,71.86,0.0,6,21,20,20,60,NEE
2018-06-21 20:30:00,0.0,0.97,0.0,36.67,0.0,6,21,20,30,30,NNE
2018-06-21 20:40:00,0.0,1.01,0.0,20.11,0.0,6,21,20,40,30,NNE
2018-06-21 20:50:00,0.0,1.48,0.0,9.72,0.0,6,21,20,50,0,N
2018-06-21 21:00:00,0.0,1.74,0.0,5.82,0.0,6,21,21,0,0,N
2018-06-21 21:10:00,0.0,1.27,0.0,1.84,0.0,6,21,21,10,0,N
2018-06-21 21:20:00,0.0,0.54,0.0,54.39,0.0,6,21,21,20,60,NEE
2018-06-21 21:30:00,0.0,0.33,0.0,98.38,0.0,6,21,21,30,90,E
2018-06-21 21:40:00,0.0,0.59,0.0,36.11,0.0,6,21,21,40,30,NNE
2018-06-21 21:50:00,0.0,0.63,0.0,71.31,0.0,6,21,21,50,60,NEE
2018-06-21 22:00:00,0.0,0.36,0.0,76.02,0.0,6,21,22,0,90,E
2018-06-21 22:10:00,0.0,0.59,0.0,318.02,0.0,6,21,22,10,330,NNW
2018-06-21 22:20:00,0.0,1.15,0.0,343.35,0.0,6,21,22,20,330,NNW
2018-06-21 22:30:00,0.0,1.03,0.0,315.36,0.0,6,21,22,30,330,NNW
2018-06-21 22:40:00,0.0,1.03,0.0,315.95,0.0,6,21,22,40,330,NNW
2018-06-21 22:50:00,0.0,0.8,0.0,326.55,0.0,6,21,22,50,330,NNW
2018-06-21 23:00:00,0.0,0.59,0.0,333.72,0.0,6,21,23,0,330,NNW
2018-06-21 23:10:00,0.0,0.9,0.0,26.95,0.0,6,21,23,10,30,NNE
2018-06-21 23:20:00,0.0,0.94,0.0,26.15,0.0,6,21,23,20,30,NNE
2018-06-21 23:30:00,0.0,1.04,0.0,3.01,0.0,6,21,23,30,0,N
2018-06-21 23:40:00,0.0,0.44,0.0,300.11,0.0,6,21,23,40,300,NWW
2018-06-21 23:50:00,0.0,0.47,0.0,306.76,0.0,6,21,23,50,300,NWW
2018-06-22 00:00:00,0.0,0.91,0.0,269.93,0.0,6,22,0,0,270,W
2018-06-22 00:10:00,0.0,1.01,0.0,282.5,0.0,6,22,0,10,270,W
2018-06-22 00:20:00,0.0,1.18,0.0,252.17,0.0,6,22,0,20,240,SWW
2018-06-22 00:30:00,0.0,1.26,0.0,265.94,0.0,6,22,0,30,270,W
2018-06-22 00:40:00,0.0,1.99,0.0,291.83,0.0,6,22,0,40,300,NWW
2018-06-22 00:50:00,0.0,2.03,0.0,280.04,0.0,6,22,0,50,270,W
2018-06-22 01:00:00,0.0,1.79,0.0,254.35,0.0,6,22,1,0,240,SWW
2018-06-22 01:10:00,0.0,2.24,0.0,237.25,0.0,6,22,1,10,240,SWW
2018-06-22 01:20:00,0.0,2.09,0.0,241.81,0.0,6,22,1,20,240,SWW
2018-06-22 01:30:00,0.0,2.22,0.0,255.7,0.0,6,22,1,30,270,W
2018-06-22 01:40:00,0.0,2.23,0.0,266.12,0.0,6,22,1,40,270,W
2018-06-22 01:50:00,0.0,2.37,0.0,284.07,0.0,6,22,1,50,270,W
2018-06-22 02:00:00,0.0,2.19,0.0,291.96,0.0,6,22,2,0,300,NWW
2018-06-22 02:10:00,0.0,1.94,0.0,265.62,0.0,6,22,2,10,270,W
2018-06-22 02:20:00,0.0,3.23,27.47,227.39,27.47,6,22,2,20,240,SWW
2018-06-22 02:30:00,0.0,2.36,0.0,234.68,0.0,6,22,2,30,240,SWW
2018-06-22 02:40:00,0.0,2.55,0.0,244.83,0.0,6,22,2,40,240,SWW
2018-06-22 02:50:00,0.0,3.15,22.64,232.21,22.64,6,22,2,50,240,SWW
2018-06-22 03:00:00,0.0,2.75,0.0,232.48,0.0,6,22,3,0,240,SWW
2018-06-22 03:10:00,0.0,2.96,0.0,229.25,0.0,6,22,3,10,240,SWW
2018-06-22 03:20:00,0.0,3.06,18.42,217.79,18.42,6,22,3,20,210,SSW
2018-06-22 03:30:00,0.0,2.82,0.0,213.74,0.0,6,22,3,30,210,SSW
2018-06-22 03:40:00,0.0,2.49,0.0,224.11,0.0,6,22,3,40,210,SSW
2018-06-22 03:50:00,0.0,3.03,16.88,229.2,16.88,6,22,3,50,240,SWW
2018-06-22 04:00:00,0.0,2.84,0.0,224.53,0.0,6,22,4,0,210,SSW
2018-06-22 04:10:00,0.0,3.12,20.79,219.31,20.79,6,22,4,10,210,SSW
2018-06-22 04:20:00,187.14,4.92,316.01,206.26,128.87,6,22,4,20,210,SSW
2018-06-22 04:30:00,206.76,4.27,173.96,210.2,-32.81,6,22,4,30,210,SSW
2018-06-22 04:40:00,115.04,3.74,83.77,212.16,-31.27,6,22,4,40,210,SSW
2018-06-22 04:50:00,195.05,4.57,237.45,207.21,42.4,6,22,4,50,210,SSW
2018-06-22 05:00:00,217.33,4.78,282.64,205.18,65.3,6,22,5,0,210,SSW
2018-06-22 05:10:00,237.79,4.96,326.65,198.6,88.86,6,22,5,10,210,SSW
2018-06-22 05:20:00,145.36,4.47,214.88,203.01,69.53,6,22,5,20,210,SSW
2018-06-22 05:30:00,32.67,3.46,47.26,202.12,14.59,6,22,5,30,210,SSW
2018-06-22 05:40:00,0.0,2.97,0.0,228.63,0.0,6,22,5,40,240,SWW
2018-06-22 05:50:00,0.0,2.37,0.0,221.82,0.0,6,22,5,50,210,SSW
2018-06-22 06:00:00,0.0,2.29,0.0,224.37,0.0,6,22,6,0,210,SSW
2018-06-22 06:10:00,0.0,2.57,0.0,229.49,0.0,6,22,6,10,240,SWW
2018-06-22 06:20:00,0.0,2.29,0.0,234.98,0.0,6,22,6,20,240,SWW
2018-06-22 06:30:00,0.0,2.11,0.0,225.28,0.0,6,22,6,30,240,SWW
2018-06-22 06:40:00,0.0,2.37,0.0,223.98,0.0,6,22,6,40,210,SSW
2018-06-22 06:50:00,0.0,2.41,0.0,214.84,0.0,6,22,6,50,210,SSW
2018-06-22 07:00:00,0.0,2.18,0.0,215.77,0.0,6,22,7,0,210,SSW
2018-06-22 07:10:00,0.0,1.85,0.0,210.51,0.0,6,22,7,10,210,SSW
2018-06-22 07:20:00,0.0,1.2,0.0,193.1,0.0,6,22,7,20,180,S
2018-06-22 07:30:00,0.0,1.79,0.0,219.11,0.0,6,22,7,30,210,SSW
2018-06-22 07:40:00,0.0,0.95,0.0,221.37,0.0,6,22,7,40,210,SSW
2018-06-22 07:50:00,0.0,1.47,0.0,268.14,0.0,6,22,7,50,270,W
2018-06-22 08:00:00,0.0,1.74,0.0,277.35,0.0,6,22,8,0,270,W
2018-06-22 08:10:00,0.0,0.88,0.0,70.58,0.0,6,22,8,10,60,NEE
2018-06-22 08:20:00,0.0,0.87,0.0,45.95,0.0,6,22,8,20,60,NEE
2018-06-22 08:30:00,0.0,0.96,0.0,337.58,0.0,6,22,8,30,330,NNW
2018-06-22 08:40:00,0.0,0.74,0.0,268.76,0.0,6,22,8,40,270,W
2018-06-22 08:50:00,0.0,2.72,0.0,48.34,0.0,6,22,8,50,60,NEE
2018-06-22 09:00:00,0.0,1.57,0.0,4.16,0.0,6,22,9,0,0,N
2018-06-22 09:10:00,0.0,1.44,0.0,0.43,0.0,6,22,9,10,0,N
2018-06-22 09:20:00,0.0,2.05,0.0,24.97,0.0,6,22,9,20,30,NNE
2018-06-22 09:30:00,0.0,1.91,0.0,31.39,0.0,6,22,9,30,30,NNE
2018-06-22 09:40:00,0.0,2.19,0.0,23.15,0.0,6,22,9,40,30,NNE
2018-06-22 09:50:00,0.0,3.49,51.31,54.08,51.31,6,22,9,50,60,NEE
2018-06-22 10:00:00,0.0,3.61,65.78,94.3,65.78,6,22,10,0,90,E
2018-06-22 10:10:00,37.01,4.18,157.12,130.2,120.11,6,22,10,10,120,SEE
2018-06-22 10:20:00,0.71,2.3,0.0,124.92,-0.71,6,22,10,20,120,SEE
2018-06-22 10:30:00,0.0,1.91,0.0,87.83,0.0,6,22,10,30,90,E
2018-06-22 10:40:00,26.25,4.13,147.9,134.04,121.64,6,22,10,40,120,SEE
2018-06-22 10:50:00,0.0,1.52,0.0,235.74,0.0,6,22,10,50,240,SWW
2018-06-22 11:00:00,0.0,1.52,0.0,290.36,0.0,6,22,11,0,300,NWW
2018-06-22 11:10:00,0.0,2.48,0.0,283.44,0.0,6,22,11,10,270,W
2018-06-22 11:20:00,0.0,1.3,0.0,305.23,0.0,6,22,11,20,300,NWW
2018-06-22 11:30:00,0.0,1.94,0.0,339.23,0.0,6,22,11,30,330,NNW
2018-06-22 11:40:00,0.0,0.93,0.0,311.01,0.0,6,22,11,40,300,NWW
2018-06-22 12:00:00,0.0,1.25,0.0,0.0,0.0,6,22,12,0,0,N
2018-06-22 12:10:00,0.0,1.02,0.0,0.0,0.0,6,22,12,10,0,N
2018-06-22 12:20:00,0.0,1.55,0.0,345.48,0.0,6,22,12,20,0,N
2018-06-22 12:30:00,0.0,2.46,0.0,347.5,0.0,6,22,12,30,0,N
2018-06-22 12:40:00,0.0,2.29,0.0,354.43,0.0,6,22,12,40,0,N
2018-06-22 12:50:00,0.0,1.95,0.0,345.56,0.0,6,22,12,50,0,N
2018-06-22 13:00:00,0.0,1.78,0.0,356.82,0.0,6,22,13,0,0,N
2018-06-22 13:10:00,0.0,1.55,0.0,45.87,0.0,6,22,13,10,60,NEE
2018-06-22 13:20:00,0.0,1.39,0.0,48.23,0.0,6,22,13,20,60,NEE
2018-06-22 13:30:00,0.0,0.8,0.0,22.3,0.0,6,22,13,30,30,NNE
2018-06-22 13:40:00,0.0,1.39,0.0,129.07,0.0,6,22,13,40,120,SEE
2018-06-22 13:50:00,0.0,1.65,0.0,190.02,0.0,6,22,13,50,180,S
2018-06-22 14:00:00,0.0,2.36,0.0,225.63,0.0,6,22,14,0,240,SWW
2018-06-22 14:10:00,0.0,2.47,0.0,246.22,0.0,6,22,14,10,240,SWW
2018-06-22 14:20:00,0.0,2.65,0.0,266.69,0.0,6,22,14,20,270,W
2018-06-22 14:30:00,0.0,2.47,0.0,267.31,0.0,6,22,14,30,270,W
2018-06-22 14:40:00,0.0,4.5,221.53,250.96,221.53,6,22,14,40,240,SWW
2018-06-22 14:50:00,23.65,3.06,18.12,241.21,-5.53,6,22,14,50,240,SWW
2018-06-22 15:00:00,46.46,3.68,74.74,228.12,28.28,6,22,15,0,240,SWW
2018-06-22 15:10:00,1.33,3.07,18.48,217.28,17.15,6,22,15,10,210,SSW
2018-06-22 15:20:00,0.0,3.0,0.0,227.18,0.0,6,22,15,20,240,SWW
2018-06-22 15:30:00,0.0,2.74,0.0,237.37,0.0,6,22,15,30,240,SWW
2018-06-22 15:40:00,0.0,2.37,0.0,238.16,0.0,6,22,15,40,240,SWW
2018-06-22 15:50:00,0.0,3.13,21.66,254.59,21.66,6,22,15,50,240,SWW
2018-06-22 16:00:00,31.44,3.25,28.9,252.99,-2.54,6,22,16,0,240,SWW
2018-06-22 16:10:00,6.08,2.94,0.0,247.68,-6.08,6,22,16,10,240,SWW
2018-06-22 16:20:00,66.07,3.6,64.2,237.62,-1.88,6,22,16,20,240,SWW
2018-06-22 16:30:00,174.14,4.54,229.97,232.18,55.84,6,22,16,30,240,SWW
2018-06-22 16:40:00,271.6,5.09,357.7,239.5,86.1,6,22,16,40,240,SWW
2018-06-22 16:50:00,402.07,5.73,537.31,230.8,135.24,6,22,16,50,240,SWW
2018-06-22 17:00:00,340.76,5.39,438.27,231.97,97.51,6,22,17,0,240,SWW
2018-06-22 17:10:00,367.32,5.65,513.14,230.35,145.83,6,22,17,10,240,SWW
2018-06-22 17:20:00,455.97,5.9,591.16,221.18,135.19,6,22,17,20,210,SSW
2018-06-22 17:30:00,626.23,6.58,839.08,213.63,212.86,6,22,17,30,210,SSW
2018-06-22 17:40:00,810.67,6.86,954.62,215.46,143.95,6,22,17,40,210,SSW
2018-06-22 17:50:00,1108.03,7.64,1331.16,217.78,223.13,6,22,17,50,210,SSW
2018-06-22 18:00:00,1320.66,8.14,1612.44,218.48,291.79,6,22,18,0,210,SSW
2018-06-22 18:10:00,1341.88,8.18,1637.05,223.96,295.17,6,22,18,10,210,SSW
2018-06-22 18:20:00,1496.74,8.64,1913.45,220.38,416.71,6,22,18,20,210,SSW
2018-06-22 18:30:00,1451.13,8.71,1959.84,213.04,508.71,6,22,18,30,210,SSW
